solver,preconditioner,n_rows,n_cols,sparsity,n_channels,solve_normal_equation,condition_est_before_pc,condition_est_after_pc,min_time_normal_eq_in_s,min_time_preconditioning_in_s,min_time_solver_in_s,median_time_normal_eq_in_s,median_time_preconditioning_in_s,median_time_solver_in_s,median_memory_normal_eq_in_mb,median_memory_preconditioning_in_mb,median_memory_solver_in_mb,residual_norm,iterations,converged
cgls_lanczos_shift,none,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
lsqr,none,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
cgls,none,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
crls,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015487303,NaN,NaN,0.023181127,NaN,NaN,1.914736,2.009976698751733e-6,15.0,true
lu,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017203437,NaN,NaN,0.024128897,NaN,NaN,5.604952,1.7612724188224526e-12,,true
lsmr,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016389248,NaN,NaN,0.022210242,NaN,NaN,1.331056,4.046661079031307e-6,15.0,true
bicgstab,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014725061,NaN,NaN,0.01828558,NaN,NaN,1.550192,6.888861905089611e-5,10.0,true
gmres_iterative,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016977181,NaN,NaN,0.024992979,NaN,NaN,3.965808,2.140730303637775e-5,12.0,true
bicgstabl,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014606828,NaN,NaN,0.019755229,NaN,NaN,3.320688,9.402203390360628e-8,5.0,true
cg,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014406712,NaN,NaN,0.0196933575,NaN,NaN,1.183584,2.061577406780187e-5,12.0,true
dqgmres,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014936207,NaN,NaN,0.021602469,NaN,NaN,2.051952,1.9465453277259857e-5,12.0,true
unfold_default,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01901585,NaN,NaN,0.021132335,NaN,NaN,1.651768,0.0013886985039215562,,true
gmres,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015057895,NaN,NaN,0.023883222,NaN,NaN,1.78776,1.5796046830045463e-5,12.0,true
klu,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.021384048,NaN,NaN,0.0283607125,NaN,NaN,1.855832,1.0232571899161399e-12,,true
bilq,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.898197589,NaN,NaN,0.898197589,NaN,NaN,43.673456,NaN,,false
lslq,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016885888,NaN,NaN,0.0270456415,NaN,NaN,1.4276,5.57367059422994e-5,18.0,true
qr,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017960105,NaN,NaN,0.023828408,NaN,NaN,4.392152,2.239925796241787e-12,,true
cg_iterative,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015639055,NaN,NaN,0.023820893,NaN,NaN,2.39704,2.3801200163860118e-5,12.0,true
diom,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015497199,NaN,NaN,0.023461438,NaN,NaN,1.996656,1.8489866236572566e-5,12.0,true
unfold_robust,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.027553303,NaN,NaN,0.038641951,NaN,NaN,5.53244,NaN,,false
qmr,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.971472728,NaN,NaN,0.971472728,NaN,NaN,43.705096,NaN,,false
internal,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01999687,NaN,NaN,0.0253980245,NaN,NaN,1.927704,9.648243581556274e-13,,true
cgls_lanczos_shift,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015853547,NaN,NaN,0.021532183,NaN,NaN,1.924464,5.270783793205107e-5,14.0,true
lsqr,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017201849,NaN,NaN,0.023415821,NaN,NaN,1.324912,0.00011571465381279554,14.0,true
cgls,nystrom,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016282743,NaN,NaN,0.025712254,NaN,NaN,1.861712,3.74980329740952e-5,14.0,true
crls,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015627671,NaN,NaN,0.025445669,NaN,NaN,1.988112,0.00013768261437101096,14.0,true
lu,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016324711,NaN,NaN,0.024927324,NaN,NaN,5.58092,1.7612724188224526e-12,,true
lsmr,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015051958,NaN,NaN,0.021769527,NaN,NaN,1.366672,4.8889895302276994e-6,15.0,true
bicgstab,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015879443,NaN,NaN,0.020751191,NaN,NaN,1.526416,2.8054505305188565e-8,11.0,true
gmres_iterative,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
bicgstabl,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
cg,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013888479,NaN,NaN,0.0181461695,NaN,NaN,1.214464,1.6385688799194687e-5,12.0,true
dqgmres,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01836249,NaN,NaN,0.024387907,NaN,NaN,2.082832,2.0164551480819004e-5,12.0,true
unfold_default,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.019785705,NaN,NaN,0.025824161,NaN,NaN,1.628872,0.0013886985039215562,,true
gmres,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015216074,NaN,NaN,0.022465302,NaN,NaN,1.81864,1.87012249679411e-5,12.0,true
klu,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017306573,NaN,NaN,0.021374771,NaN,NaN,1.831912,1.0232571899161399e-12,,true
bilq,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.830363386,NaN,NaN,0.830363386,NaN,NaN,43.703416,NaN,,false
lslq,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01542802,NaN,NaN,0.021421527,NaN,NaN,1.453584,2.001605485502575e-5,17.0,true
qr,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.020532666,NaN,NaN,0.0265621945,NaN,NaN,4.369064,2.239925796241787e-12,,true
cg_iterative,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
diom,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015965601,NaN,NaN,0.017677579,NaN,NaN,2.027536,1.971190821533597e-5,12.0,true
unfold_robust,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.024436422,NaN,NaN,0.036005203,NaN,NaN,5.507768,NaN,,false
qmr,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.777288294,NaN,NaN,0.777288294,NaN,NaN,43.728896,NaN,,false
internal,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015692956,NaN,NaN,0.021290718,NaN,NaN,1.904792,9.648243581556274e-13,,true
cgls_lanczos_shift,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016245375,NaN,NaN,0.023506222,NaN,NaN,2.006032,2.1039218711096583e-6,15.0,true
lsqr,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015527064,NaN,NaN,0.022918907,NaN,NaN,1.359888,3.8118009825763396e-5,14.0,true
cgls,nystrom_inv,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015766363,NaN,NaN,0.020988057,NaN,NaN,1.895952,0.00010290153200956135,14.0,true
crls,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015185398,NaN,NaN,0.023404183,NaN,NaN,1.785776,5.241381563032591e-7,12.0,true
lu,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018827597,NaN,NaN,0.024000142,NaN,NaN,5.632712,1.7612724188224526e-12,,true
lsmr,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017350764,NaN,NaN,0.021451845,NaN,NaN,1.27992,5.132702739674832e-7,12.0,true
bicgstab,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.019980953,NaN,NaN,0.024896504,NaN,NaN,1.032096,4.181226453115334e-7,3.0,true
gmres_iterative,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.0160073,NaN,NaN,0.022266064,NaN,NaN,3.298208,5.2886033588329235e-8,5.0,true
bicgstabl,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014511351,NaN,NaN,0.021663076,NaN,NaN,3.34736,2.1985515494984656e-7,5.0,true
cg,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013737999,NaN,NaN,0.020666364,NaN,NaN,0.937872,5.288175059108518e-8,5.0,true
dqgmres,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014258106,NaN,NaN,0.0200437755,NaN,NaN,1.80624,5.2886164453276997e-8,5.0,true
unfold_default,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.020993584,NaN,NaN,0.0246777465,NaN,NaN,1.678456,0.0013886985039215562,,true
gmres,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014076483,NaN,NaN,0.0191550715,NaN,NaN,1.542048,5.288647248370173e-8,5.0,true
klu,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014869533,NaN,NaN,0.022015001,NaN,NaN,1.881848,1.0232571899161399e-12,,true
bilq,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,1.925586525,NaN,NaN,1.925586525,NaN,NaN,54.41844,NaN,,false
lslq,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017797601,NaN,NaN,0.021558043,NaN,NaN,1.306544,1.693625794511273e-5,13.0,true
qr,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.019497293,NaN,NaN,0.026080545,NaN,NaN,4.41852,2.239925796241787e-12,,true
cg_iterative,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015814176,NaN,NaN,0.01763748,NaN,NaN,2.063264,0.00010327890203877071,4.0,true
diom,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013839468,NaN,NaN,0.02133353,NaN,NaN,1.750944,5.2886271085811596e-8,5.0,true
unfold_robust,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.032296146,NaN,NaN,0.038436937,NaN,NaN,5.558072,NaN,,false
qmr,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,2.069794867,NaN,NaN,2.069794867,NaN,NaN,54.435536,NaN,,false
internal,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015828522,NaN,NaN,0.020829233,NaN,NaN,1.95452,9.648243581556274e-13,,true
cgls_lanczos_shift,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015738082,NaN,NaN,0.025977831,NaN,NaN,1.78576,5.630922583875531e-7,12.0,true
lsqr,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014738175,NaN,NaN,0.022331884,NaN,NaN,1.273776,5.401619068081986e-7,12.0,true
cgls,nystrom_sketch,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018695265,NaN,NaN,0.02398588,NaN,NaN,1.695664,6.431722105621365e-7,12.0,true
crls,row,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.095078309,NaN,NaN,0.0961183085,NaN,NaN,43.413312,109.1094141010963,13.0,true
lu,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018305724,NaN,NaN,0.02168738,NaN,NaN,5.557584,1.5543560375618412e-15,,true
lsmr,row,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.074081221,NaN,NaN,0.0744654735,NaN,NaN,37.27648,109.10941410109825,13.0,true
bicgstab,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013617833,NaN,NaN,0.020254677,NaN,NaN,0.726296,5.766587369431879e-5,10.0,true
gmres_iterative,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01479773,NaN,NaN,0.021797265,NaN,NaN,2.767128,3.626112519782882e-5,12.0,true
bicgstabl,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.021164906,NaN,NaN,0.024656969,NaN,NaN,3.313944,2.681989329876043e-8,5.0,true
cg,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013572607,NaN,NaN,0.017451337,NaN,NaN,0.670984,3.341220859143019e-5,12.0,true
dqgmres,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014468761,NaN,NaN,0.020133347,NaN,NaN,1.539352,3.626112481656548e-5,12.0,true
unfold_default,row,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.091560408,NaN,NaN,0.1004181445,NaN,NaN,89.384568,93.07910876388928,,true
gmres,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014418737,NaN,NaN,0.0207443895,NaN,NaN,1.27516,3.6261124887271454e-5,12.0,true
klu,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015315661,NaN,NaN,0.019660582,NaN,NaN,1.80752,9.93112524391182e-16,,true
bilq,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014853763,NaN,NaN,0.021943377,NaN,NaN,0.777496,3.341219938332633e-5,12.0,true
lslq,row,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.086421092,NaN,NaN,0.0878391265,NaN,NaN,37.264192,109.10941410102967,14.0,true
qr,row,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.239558299,NaN,NaN,0.239558299,NaN,NaN,545.281032,93.079108763889,,true
cg_iterative,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015133798,NaN,NaN,0.021391969,NaN,NaN,1.929496,3.341217552114512e-5,12.0,true
diom,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.013850918,NaN,NaN,0.0187504595,NaN,NaN,1.484056,3.6252714951935367e-5,12.0,true
unfold_robust,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.025924795,NaN,NaN,0.038393826,NaN,NaN,5.4862,NaN,,false
qmr,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014034682,NaN,NaN,0.0193833025,NaN,NaN,0.804104,3.3415284983536584e-5,12.0,true
internal,row,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.230747045,NaN,NaN,0.230747045,NaN,NaN,545.28108,93.079108763889,,true
cgls_lanczos_shift,row,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014719057,NaN,NaN,0.020703297,NaN,NaN,0.740632,0.0003089270219581473,14.0,true
lsqr,row,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.073678192,NaN,NaN,0.073736411,NaN,NaN,37.270336,109.10941410109827,13.0,true
cgls,row,6008,16,0.1664239347536618,128,false,NaN,NaN,NaN,NaN,0.083103861,NaN,NaN,0.0849427415,NaN,NaN,37.22528,109.1094141010981,13.0,true
crls,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017265455,NaN,NaN,0.025138132,NaN,NaN,1.638864,1.998846515662305e-5,12.0,true
lu,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017315218,NaN,NaN,0.024958074,NaN,NaN,5.6158,1.7612724188224526e-12,,true
lsmr,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017550019,NaN,NaN,0.023862061,NaN,NaN,1.21288,1.998813162974585e-5,12.0,true
bicgstab,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015092687,NaN,NaN,0.019556191,NaN,NaN,1.065936,1.5169863778068146e-6,4.0,true
gmres_iterative,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.019071579,NaN,NaN,0.020571189,NaN,NaN,3.269104,6.7958604228250205e-6,6.0,true
bicgstabl,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015780439,NaN,NaN,0.020160886,NaN,NaN,3.360208,2.463423363490888e-7,5.0,true
cg,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014458001,NaN,NaN,0.019160074,NaN,NaN,0.9456,6.659988598899956e-6,6.0,true
dqgmres,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014935879,NaN,NaN,0.0212238695,NaN,NaN,1.813968,6.795860218757768e-6,6.0,true
unfold_default,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018327396,NaN,NaN,0.024716011,NaN,NaN,1.661176,0.0013886985039215562,,true
gmres,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015979451,NaN,NaN,0.020745703,NaN,NaN,1.549776,6.795859477196368e-6,6.0,true
klu,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017238397,NaN,NaN,0.022385666,NaN,NaN,1.864248,1.0232571899161399e-12,,true
bilq,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.516065548,NaN,NaN,0.516065548,NaN,NaN,27.09124,NaN,,false
lslq,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018180276,NaN,NaN,0.024448734,NaN,NaN,1.267152,9.997088449529567e-6,14.0,true
qr,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017919315,NaN,NaN,0.025667034,NaN,NaN,4.40108,2.239925796241787e-12,,true
cg_iterative,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016793097,NaN,NaN,0.023987555,NaN,NaN,2.228032,6.659988395177136e-6,6.0,true
diom,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014312192,NaN,NaN,0.022401793,NaN,NaN,1.758672,6.8302148511358506e-6,6.0,true
unfold_robust,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.040125948,NaN,NaN,0.0507315,NaN,NaN,5.540936,NaN,,false
qmr,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.547756368,NaN,NaN,0.547756368,NaN,NaN,27.111952,NaN,,false
internal,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018754362,NaN,NaN,0.02364108,NaN,NaN,1.937032,9.648243581556274e-13,,true
cgls_lanczos_shift,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018604941,NaN,NaN,0.0264345015,NaN,NaN,1.638864,1.998846515662305e-5,12.0,true
lsqr,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017475817,NaN,NaN,0.026502989,NaN,NaN,1.206736,1.998751157143601e-5,12.0,true
cgls,ruge_stuben,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.019955859,NaN,NaN,0.025650626,NaN,NaN,1.554896,1.9986293458046916e-5,12.0,true
crls,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016478189,NaN,NaN,0.025770442,NaN,NaN,1.701896,1.9104832800832417e-5,13.0,true
lu,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.01688321,NaN,NaN,0.022484771,NaN,NaN,5.61272,1.7612724188224526e-12,,true
lsmr,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016772783,NaN,NaN,0.017575545,NaN,NaN,1.243144,1.9096100502377482e-5,13.0,true
bicgstab,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016449716,NaN,NaN,0.0203473005,NaN,NaN,1.044888,3.0118902629663133e-5,3.0,true
gmres_iterative,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.020600832,NaN,NaN,0.023801042,NaN,NaN,3.266472,5.067478048571465e-6,6.0,true
bicgstabl,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014586195,NaN,NaN,0.0203819405,NaN,NaN,3.35708,2.7236500713008307e-8,5.0,true
cg,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014967641,NaN,NaN,0.020409261,NaN,NaN,0.942216,3.888436720384855e-5,5.0,true
dqgmres,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016939044,NaN,NaN,0.019841945,NaN,NaN,1.811608,5.0674786403797365e-6,6.0,true
unfold_default,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.017656531,NaN,NaN,0.02502507,NaN,NaN,1.658672,0.0013886985039215562,,true
gmres,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014033316,NaN,NaN,0.017927786,NaN,NaN,1.547416,5.067477582001871e-6,6.0,true
klu,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015663558,NaN,NaN,0.019959085,NaN,NaN,1.861056,1.0232571899161399e-12,,true
bilq,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.530478322,NaN,NaN,0.530478322,NaN,NaN,27.088112,NaN,,false
lslq,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.0179169,NaN,NaN,0.021283461,NaN,NaN,1.326088,1.0787040177374645e-8,16.0,true
qr,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.019544466,NaN,NaN,0.024750243,NaN,NaN,4.399088,2.239925796241787e-12,,true
cg_iterative,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.016966564,NaN,NaN,0.021334627,NaN,NaN,2.224296,3.888436731095825e-5,5.0,true
diom,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.014773535,NaN,NaN,0.0195571595,NaN,NaN,1.756312,5.074050086261497e-6,6.0,true
unfold_robust,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.036747903,NaN,NaN,0.039035339,NaN,NaN,5.540664,NaN,,false
qmr,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.530445274,NaN,NaN,0.530445274,NaN,NaN,27.112,NaN,,false
internal,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.019494611,NaN,NaN,0.020651263,NaN,NaN,1.93464,9.648243581556274e-13,,true
cgls_lanczos_shift,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.018813521,NaN,NaN,0.0267347425,NaN,NaN,1.701272,1.9104832800832417e-5,13.0,true
lsqr,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.015908887,NaN,NaN,0.023203716,NaN,NaN,1.237,1.8945909331540228e-5,13.0,true
cgls,smoothed_aggregation,6008,16,0.1664239347536618,128,true,NaN,NaN,NaN,NaN,0.022399486,NaN,NaN,0.023317639,NaN,NaN,1.617928,1.903378557741141e-5,13.0,true
crls,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002787304,NaN,NaN,0.003562356,NaN,NaN,4.681328,1.3319121099629611e-5,14.0,true
lu,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001897626,NaN,NaN,0.003384793,NaN,NaN,1.765576,1.3831205316387953e-12,,true
lsmr,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002181989,NaN,NaN,0.0031466715,NaN,NaN,2.575728,2.3763101656134112e-5,14.0,true
bicgstab,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002250237,NaN,NaN,0.0038099245,NaN,NaN,3.1808,8.807538874019013e-5,9.0,true
gmres_iterative,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
bicgstabl,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
cg,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001743147,NaN,NaN,0.001946829,NaN,NaN,2.16344,2.39065592470426e-5,11.0,true
dqgmres,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.00203298,NaN,NaN,0.0034259355,NaN,NaN,2.380544,2.390557963738518e-5,11.0,true
unfold_default,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.002268251,NaN,NaN,0.003294133,NaN,NaN,0.787048,0.0013524365137580364,,true
gmres,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001954362,NaN,NaN,0.003543796,NaN,NaN,2.314496,2.390557953991541e-5,11.0,true
klu,block_jacobi_krylov,6008,16,0.1664239347536618,32,true,NaN,NaN,NaN,NaN,0.001478822,NaN,NaN,0.002743532,NaN,NaN,0.837176,9.376421796689471e-13,,true
